rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:6tNQ70jh4OwmPGpYy6R2o9","Benson Boone","Beautiful Things","Night Street Records, Inc./Warner Records Inc.",1,1,34,"485156"
2,"spotify:track:2sTXJinZQxl58tFCTYtEqa","Sampagne, badchieff, CRO","tempo","Sampagne",1,2,6,"420319"
3,"spotify:track:3U5JVgI2x4rDyHGObzJfNf","Natasha Bedingfield","Unwritten","Sony Music CG",1,3,40,"399802"
4,"spotify:track:31nfdEooLEq7dn3UMcIeB5","BENNETT","Vois sur ton chemin - Techno Mix","Warner Music Central Europe",1,4,201,"353593"
5,"spotify:track:3pn5z4CvMz95uEysWBUYCc","SOFFIE","Für immer Frühling","soffie / Believe Artist Services",4,5,20,"334401"
6,"spotify:track:7AYmToZ5y67fBjq4RLFbuq","Beyoncé","TEXAS HOLD 'EM","Parkwood Entertainment/Columbia",6,8,10,"329734"
7,"spotify:track:4C9bsG159VjOQe0g1RgMi9","AYLIVA","Lieb mich","Whiteheart Records/WM Germany",1,6,13,"298455"
8,"spotify:track:5uiokPQwUgidgRBPEQPImc","Tream, treamiboii","HERZ MACHT BAMM","3AM MUSIC",5,7,13,"295339"
9,"spotify:track:0iB5f04XdJ2tcfhoVkeLV8","Alok, Mondello'G, CERES, Tribbs","LET'S GET FKD UP","Columbia/B1 Recordings",5,9,75,"279454"
10,"spotify:track:4mKqiS1UBOZ6hGpUXokcsN","Luciano, Omah Lay","Another Vibe (feat. Omah Lay)","URBAN",4,10,13,"274529"
11,"spotify:track:3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy","RCA Records Label",1,13,160,"260533"
12,"spotify:track:30vg2QguPyaa7PcAJTn9YE","YAKARY","sonnenbank.mp3","Life is Pain",1,12,90,"259721"
13,"spotify:track:3w0w2T288dec0mgeZZqoNN","¥$, Kanye West, Ty Dolla $ign","CARNIVAL","YZY",5,14,11,"251900"
14,"spotify:track:4cXzOWOwLfGVUOqI8nKQ8L","AK AUSSERKONTROLLE","IN MEINER DNA","XY Records",2,11,6,"242957"
15,"spotify:track:09CnYHiZ5jGT1wr1TXJ9Zt","Dimitri Vegas & Like Mike, Tiësto, Dido, W&W, Dimitri Vegas, Like Mike","Thank You (Not So Bad)","Ministry of Sound Recordings",11,15,67,"240490"
16,"spotify:track:0h3Xy4V4apMraB5NuM8U7Z","CYRIL","Stumblin' In","Spinnin' Records",16,18,45,"236713"
17,"spotify:track:4xhsWYTOGcal8zt0J161CU","Jack Harlow","Lovin On Me","Generation Now/Atlantic",2,16,104,"235651"
18,"spotify:track:17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control","Warner Records",12,20,50,"234421"
19,"spotify:track:59NraMJsLaMCVtwXTSia8i","cassö, RAYE, D-Block Europe","Prada","Ministry of Sound Recordings",1,17,194,"226253"
20,"spotify:track:1ct7Hx3FQMfym8cHIk4hrd","CIVO, Maxe","Keine Homies","Good Kid Records & VENTURA Records",8,19,34,"224546"
21,"spotify:track:3bK1zVFBKIzYjmptmI4NsJ","Ofenbach, Norma Jean Martine","Overdrive (feat. Norma Jean Martine)","Elektra France",9,21,99,"219870"
22,"spotify:track:3ilgxZl5g7MOQCUiky3VOG","Pashanim","Ms. Jackson","Urban",1,23,182,"205839"
23,"spotify:track:5mjYQaktjmjcMKcUIcqz4s","Kenya Grace","Strangers","Warner Records/Major Recordings",2,24,174,"203211"
24,"spotify:track:3h5TiWTqGxjSjFrbruPFH9","YG Marley","Praise Jah In The Moonlight","YG Marley Music",24,26,21,"193856"
25,"spotify:track:6zV5WGrUYlR2i4AiaKfrKN","skrt cobain, Mark Forster, Ski Aggu","schwarzer toyota","Four Music/November Eleven",2,22,13,"190886"
26,"spotify:track:4lArhqEySHQwMKkWkPXQEK","HBz, 2 Engel & Charlie","Erinner mich","JINX Music",24,27,22,"185287"
27,"spotify:track:5Tpojb1ynbO0MgfAwgDza5","Luciano, Hurts, 6PM RECORDS, SIRA","WONDERFUL LIFE","Four Music/6PM RECORDS",1,25,55,"180129"
28,"spotify:track:4jhQOtHfWQq6GYkhvsAkOq","Nimo","Wie beim ersten Mal","MOONBOYS ENT.",21,28,6,"171342"
29,"spotify:track:6dpLxbF7lfCAnC9QRTjNLK","Good Neighbours","Home","Some Action",29,29,18,"165491"
30,"spotify:track:7AOJcugo17Kr1WUheSI6Oq","Luca-Dante Spadafora, Niklas Dee, Octavian, Peter Plate, Ulf Leo Sommer","Mädchen auf dem Pferd","Zeitgeist",1,30,272,"162550"
31,"spotify:track:1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer","Taylor Swift",19,31,248,"159119"
32,"spotify:track:65zIby9Z03d1bhGvLNJNrA","Shy Smith","Soaked","Robots & Humans",30,32,17,"156682"
33,"spotify:track:7oQepKHmXDaPC3rgeLRvQu","Udo Lindenberg, Apache 207","Komet","Warner Music Central Europe",1,33,398,"156256"
