rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:1VgoFzUT9iofLfn3rHOI3z","reezy","IN & OUT","Four Music/Teenager Forever",1,-1,1,"572844"
2,"spotify:track:32QpSQhOWrFbSYOEVvXV8F","Luciano","Time","URBAN",1,1,8,"454584"
3,"spotify:track:5Tpojb1ynbO0MgfAwgDza5","Luciano, Hurts, 6PM RECORDS, SIRA","WONDERFUL LIFE","Four Music/6PM RECORDS",1,2,15,"452115"
4,"spotify:track:31nfdEooLEq7dn3UMcIeB5","BENNETT","Vois sur ton chemin - Techno Mix","Warner Music Central Europe",1,3,161,"438795"
5,"spotify:track:7FmVdjiGILAEESFekUyZ0D","Luciano","Beverly Hills Freestyle","URBAN",5,-1,1,"428161"
6,"spotify:track:4vGhT92FljhMcp7dOp2xh3","Summer Cem, BILLA JOE","STOP & GO (feat. Billa Joe)","Banger Musik/WM Germany",6,-1,1,"422590"
7,"spotify:track:4xhsWYTOGcal8zt0J161CU","Jack Harlow","Lovin On Me","Generation Now/Atlantic",3,4,64,"389685"
8,"spotify:track:30vg2QguPyaa7PcAJTn9YE","YAKARY","sonnenbank.mp3","Life is Pain",1,5,50,"375129"
9,"spotify:track:3owQNPhIzH9VS9dvAI1Kta","K.I.Z","Frieden","EKLAT Tonträger/Warner Music Central Europe",9,-1,1,"363086"
10,"spotify:track:7gaA3wERFkFkgivjwbSvkG","Ariana Grande","yes, and?","Republic Records",10,-1,1,"358412"
11,"spotify:track:59NraMJsLaMCVtwXTSia8i","cassö, RAYE, D-Block Europe","Prada","Ministry of Sound Recordings",1,7,154,"331121"
12,"spotify:track:3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy","RCA Records Label",1,6,120,"326720"
13,"spotify:track:0iB5f04XdJ2tcfhoVkeLV8","Alok, Mondello'G, CERES, Tribbs","LET'S GET FKD UP","Columbia/B1 Recordings",8,8,35,"323315"
14,"spotify:track:7hkfqkUZO2Q4xtVapgjlB2","Jazeek","Rufe dich an","NINETYNINE MUSIC x Good Kid Records x VENTURA Records",14,-1,1,"298165"
15,"spotify:track:5ch9m39I5MleWuwceDgCxz","MERO, AYLIVA","Bullet (feat. AYLIVA)","Pentagon Records Plus",2,9,8,"278739"
16,"spotify:track:5mjYQaktjmjcMKcUIcqz4s","Kenya Grace","Strangers","Warner Records/Major Recordings",2,10,134,"268849"
17,"spotify:track:2aDAIq3vLuLFUUTOy1aZqY","Milano","Anderer Mann","DEUX FRÈRES MUSIC",7,11,19,"263648"
18,"spotify:track:3bK1zVFBKIzYjmptmI4NsJ","Ofenbach, Norma Jean Martine","Overdrive (feat. Norma Jean Martine)","Elektra France",11,12,59,"257380"
19,"spotify:track:4RzIPi5kcw5gYAd07I8NDz","MADE, SHABAB, Rasa","À la Carte","MADE Entertainment",13,13,22,"250990"
20,"spotify:track:3an1JVi8OsE0aG6dMS4Pes","AYLIVA","Hässlich","Whiteheart Records/WM Germany",1,14,141,"245729"
21,"spotify:track:1OSuzW75FOtBdDNTuWM3wy","MADE, BARÉ, SHABAB, Azu, Bayor, Biggie68, Skandal","Generation","MADE Entertainment",13,15,15,"244705"
22,"spotify:track:2yUzr8Sr6ldG8vmHhZwTnz","21 Savage, Travis Scott, Metro Boomin","née-nah","Slaughter Gang, LLC/Epic Records",22,-1,1,"241678"
23,"spotify:track:2sj5vf9ss7eUxSIVUp50EW","MADE, Bayor, Rasa, Skandal, SHABAB, BARÉ","Koka Shem","MADE Entertainment",14,16,29,"235910"
24,"spotify:track:6YhGvb5mWR8wWcLr642Lyx","Big Toe, Bonez MC","Dopeboy","Big Toe",24,-1,1,"233801"
25,"spotify:track:5YWu6dt50Nieq8qi572RF8","SIRA, Bausa, badchieff","9 bis 9","Four Music/SIRA",2,18,246,"229904"
26,"spotify:track:3ilgxZl5g7MOQCUiky3VOG","Pashanim","Ms. Jackson","Urban",1,17,142,"228099"
27,"spotify:track:6UMTlNSTlOO729h0uqwJ5r","Kurdo, RAF Camora","EMIRAT (feat. RAF Camora)","ALMAZ",27,-1,1,"223589"
28,"spotify:track:151QpsxCSYAPPchzELKWXb","Jazeek","112","NINETYNINE MUSIC x Good Kid Records x VENTURA Records",6,23,15,"221147"
29,"spotify:track:7oQepKHmXDaPC3rgeLRvQu","Udo Lindenberg, Apache 207","Komet","Warner Music Central Europe",1,20,358,"220931"
30,"spotify:track:6WbDwAoc5xr0kFflHZW0A4","Amaru, Gringo Bamba","Blonde Chaya - Sped Up","Virgin",3,22,97,"218273"
31,"spotify:track:7AOJcugo17Kr1WUheSI6Oq","Luca-Dante Spadafora, Niklas Dee, Octavian, Peter Plate, Ulf Leo Sommer","Mädchen auf dem Pferd","Zeitgeist",1,28,232,"213672"
32,"spotify:track:4XgxsTII2KYZZMFt4JlnYU","Hava","Ja sagen","Hypnotize Entertainment",1,19,57,"209845"
33,"spotify:track:6Fq32xDMM2zLsNg7ppe64g","Alligatoah","DAYLIGHT","Alligatoah",33,-1,1,"207057"
34,"spotify:track:2FiJGvN3fiXMwms9IftNV0","FiNCH, Tream","LiEBE AUF DER RÜCKBANK","Walk This Way Records",13,29,224,"206466"
35,"spotify:track:4mVnqNiw2Kf5AHj9j0KD6u","RAF Camora, Ski Aggu","Liebe Grüsse","Indipendenza",1,26,77,"205548"
36,"spotify:track:5I9vAmNTBXXWBtKmjnBSGS","Pashanim","draußen essen spät schlafen 💤","Urban",7,24,23,"202851"
37,"spotify:track:4tKGFmENO69tZR9ahgZu48","Sophie Ellis-Bextor","Murder On The Dancefloor","Polydor Records",31,31,10,"200401"
38,"spotify:track:3XqM8hLCEYlbnFjoWwqtFv","Chris Brown","Angel Numbers / Ten Toes","Chris Brown Entertainment/RCA Records",21,21,60,"198453"
39,"spotify:track:56y1jOTK0XSvJzVv9vHQBK","Doja Cat","Paint The Town Red","Kemosabe Records/RCA Records",1,27,161,"196985"
40,"spotify:track:2HafqoJbgXdtjwCOvNEF14","iñigo quintero","Si No Estás","Acqustic",1,25,107,"195896"
41,"spotify:track:52eIcoLUM25zbQupAZYoFh","21 Savage","redrum","Slaughter Gang, LLC/Epic Records",41,-1,1,"193980"
42,"spotify:track:4m4zFKowTph6GVr8LM00ZL","CAPO","Wellness im Palace","Urban",42,-1,1,"187784"
43,"spotify:track:0F7U3G5tYJr1gr88mPKJO0","Tream, treamiboii","7 SÜNDEN","3AM MUSIC",31,63,6,"187478"
44,"spotify:track:2FoahzOSxJnalPA8aBUme3","21 Savage","all of me","Slaughter Gang, LLC/Epic Records",44,-1,1,"187151"
