rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:7igeByaBM0MgGsgXtNxDJ7","Ariana Grande","positions","Republic Records",1,-1,1,"41862937"
2,"spotify:track:3tjFYV6RSFtuktYl3ZtYcq","24kGoldn, iann dior","Mood (feat. iann dior)","Records/Columbia",1,1,12,"35772467"
3,"spotify:track:7hxHWCCAIIxFLCzvDgnQHX","Internet Money, Gunna, Don Toliver, NAV","Lemonade (feat. NAV)","Internet Money Records / TenThousand Projects",2,2,11,"29922386"
4,"spotify:track:0t1kP63rueHleOhQkYSXFY","BTS","Dynamite","BIGHIT MUSIC",2,4,10,"25034516"
5,"spotify:track:4Oun2ylbjFKMPTiaSbbCih","Cardi B, Megan Thee Stallion","WAP (feat. Megan Thee Stallion)","Atlantic/KSR",1,3,12,"24964388"
6,"spotify:track:1tkg4EHVoqnhR6iFEXb60y","Pop Smoke","What You Know Bout Love","Victor Victor Worldwide",6,6,8,"24810100"
7,"spotify:track:1yoMvmasuxZfqHEipJhRbp","Maluma","Hawái","Sony Music Latin",2,5,13,"23451534"
8,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,7,48,"22484168"
9,"spotify:track:5u1n1kITHCxxp8twBcZxWy","Justin Bieber, Chance the Rapper","Holy (feat. Chance The Rapper)","RBMG/Def Jam",4,9,6,"21336275"
10,"spotify:track:4y4spB9m0Q6026KfkAvy9Q","Justin Bieber, benny blanco","Lonely (with benny blanco)","Friends Keep Secrets/Def Jam Recordings/Interscope Records",10,11,2,"21141960"
11,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",4,10,50,"20590555"
12,"spotify:track:0PvFJmanyNQMseIFrU708S","Pop Smoke, Lil Baby, DaBaby","For The Night (feat. Lil Baby & DaBaby)","Victor Victor Worldwide",7,8,17,"20588328"
